config,Phi_global,H2O_vmr,CO2_vmr,O2_vmr,H2_vmr,CH4_vmr,CO_vmr,N2_vmr,S2_vmr,SO2_vmr,H2S_vmr,P_surf,fO2_shift_IW_derived,O_kg_total,O_res
S2_m5_IWp3_fixed,3.9992657950e-01,2.5683820530e-02,7.3802752700e-01,6.2676401512e-03,6.9402877735e-04,4.0927510559e-13,1.4921613466e-01,9.3254962346e-03,3.5616110719e-06,7.0778759171e-02,3.0251417178e-06,5.6976512924e+02,3.0000000000e+00,2.1775713479e+22,0.0000000000e+00
S2_m5_IWp3_fixed,3.9985396880e-01,2.5689286163e-02,7.3788046656e-01,6.3543962016e-03,6.9416284133e-04,4.0744220858e-13,1.4926790739e-01,9.3238392823e-03,3.5347022760e-06,7.0783393060e-02,3.0070974976e-06,5.6984992235e+02,3.0000000000e+00,2.1775899711e+22,0.0000000000e+00
S2_m5_IWp3_fixed,3.9977983309e-01,2.5694884975e-02,7.3773186588e-01,6.4426935449e-03,6.9430087804e-04,4.0561602211e-13,1.4931976064e-01,9.3221563270e-03,3.5078834177e-06,7.0787834064e-02,2.9891035816e-06,5.6993615143e+02,3.0000000000e+00,2.1776089542e+22,0.0000000000e+00
S2_m5_IWp3_fixed,3.9970401371e-01,2.5700626346e-02,7.3758125479e-01,6.5328342317e-03,6.9444310939e-04,4.0379083061e-13,1.4937184668e-01,9.3204423761e-03,3.4810756800e-06,7.0792093595e-02,2.9711057969e-06,5.7002406392e+02,3.0000000000e+00,2.1776283651e+22,0.0000000000e+00
S2_m5_IWp3_fixed,3.9962634593e-01,2.5706519812e-02,7.3742813857e-01,6.6251439685e-03,6.9458976584e-04,4.0196087595e-13,1.4942432062e-01,9.3186921415e-03,3.4542003479e-06,7.0796181184e-02,2.9530497316e-06,5.7011392170e+02,3.0000000000e+00,2.1776482772e+22,0.0000000000e+00
S2_m5_IWp3_fixed,3.9954667130e-01,2.5712573666e-02,7.3727199483e-01,6.7199754151e-03,6.9474104865e-04,4.0012027192e-13,1.4947734144e-01,9.3169000825e-03,3.4271783897e-06,7.0800104784e-02,2.9348802559e-06,5.7020599714e+02,3.0000000000e+00,2.1776687707e+22,0.0000000000e+00
S2_m5_IWp3_fixed,3.9946505733e-01,2.5718766757e-02,7.3711200767e-01,6.8178876509e-03,6.9489634746e-04,3.9825826602e-13,1.4953117189e-01,9.3150594702e-03,3.3998821008e-06,7.0803887153e-02,2.9165040699e-06,5.7030057482e+02,3.0000000000e+00,2.1776899749e+22,0.0000000000e+00
S2_m5_IWp3_fixed,3.9938121057e-01,2.5725083928e-02,7.3694538607e-01,6.9207071836e-03,6.9505508482e-04,3.9633905279e-13,1.4958673968e-01,9.3131445394e-03,3.3718556462e-06,7.0807607392e-02,2.8975974728e-06,5.7039883337e+02,3.0000000000e+00,2.1777123021e+22,0.0000000000e+00
S2_m5_IWp3_fixed,3.9929477068e-01,2.5731589919e-02,7.3677373849e-01,7.0274709944e-03,6.9521918392e-04,3.9438906202e-13,1.4964341501e-01,9.3111662547e-03,3.3434182773e-06,7.0811171676e-02,2.8783903362e-06,5.7050036629e+02,3.0000000000e+00,2.1777355377e+22,0.0000000000e+00
S2_m5_IWp3_fixed,3.9920536651e-01,2.5738294847e-02,7.3659531474e-01,7.1393724389e-03,6.9538885132e-04,3.9238838246e-13,1.4970173483e-01,9.3091069841e-03,3.3143119527e-06,7.0814607655e-02,2.8586998827e-06,5.7060601474e+02,3.0000000000e+00,2.1777599531e+22,0.0000000000e+00
S2_m5_IWp3_fixed,3.9911117800e-01,2.5745198727e-02,7.3639848485e-01,7.2640750042e-03,6.9556345655e-04,3.9019376351e-13,1.4976549620e-01,9.3068552969e-03,3.2826913037e-06,7.0818199915e-02,2.8372197044e-06,5.7072097399e+02,3.0000000000e+00,2.1777872741e+22,0.0000000000e+00
S2_m5_IWp3_fixed,3.9909136216e-01,2.5743042049e-02,7.3614431052e-01,7.4313187213e-03,6.9549064154e-04,3.8694294762e-13,1.4984991746e-01,9.3045464870e-03,3.2417029325e-06,7.0825317817e-02,2.8079840875e-06,5.7082532878e+02,3.0000000000e+00,2.1778250362e+22,0.0000000000e+00
S2_m5_IWp3_fixed,3.9911183375e-01,2.5739459852e-02,7.3606442241e-01,7.4854864029e-03,6.9538948935e-04,3.8581260328e-13,1.4987701334e-01,9.3039779478e-03,3.2287641807e-06,7.0828216779e-02,2.7984001368e-06,5.7084655752e+02,3.0000000000e+00,2.1778375481e+22,0.0000000000e+00
S2_m5_IWp3_fixed,3.9913238089e-01,2.5735984453e-02,7.3599138832e-01,7.5352622110e-03,6.9529171409e-04,3.8477722811e-13,1.4990172248e-01,9.3034679469e-03,3.2170023199e-06,7.0830869601e-02,2.7896597228e-06,5.7086521948e+02,3.0000000000e+00,2.1778490720e+22,0.0000000000e+00
S2_m5_IWp3_fixed,3.9915375786e-01,2.5732540575e-02,7.3592557943e-01,7.5803847447e-03,6.9519526541e-04,3.8383646474e-13,1.4992397846e-01,9.3030245578e-03,3.2064458431e-06,7.0833302136e-02,2.7817749554e-06,5.7088082913e+02,3.0000000000e+00,2.1778595531e+22,0.0000000000e+00
S2_m5_IWp3_fixed,3.9917647937e-01,2.5729021152e-02,7.3586396367e-01,7.6228767875e-03,6.9509707036e-04,3.8294788518e-13,1.4994481588e-01,9.3026247684e-03,3.1965956762e-06,7.0835623093e-02,2.7743803709e-06,5.7089429999e+02,3.0000000000e+00,2.1778694551e+22,0.0000000000e+00
S2_m5_IWp3_fixed,3.9919895787e-01,2.5725605982e-02,7.3580696236e-01,7.6623579345e-03,6.9500199423e-04,3.8212317713e-13,1.4996406494e-01,9.3022629187e-03,3.1875202307e-06,7.0837782206e-02,2.7675461346e-06,5.7090615932e+02,3.0000000000e+00,2.1778786745e+22,0.0000000000e+00
S2_m5_IWp3_fixed,3.9922100771e-01,2.5722285453e-02,7.3575282408e-01,7.6999814153e-03,6.9490967918e-04,3.8134023116e-13,1.4998230381e-01,9.3019227882e-03,3.1789389225e-06,7.0839826179e-02,2.7610725452e-06,5.7091714872e+02,3.0000000000e+00,2.1778874716e+22,0.0000000000e+00
S2_m5_IWp3_fixed,3.9924452471e-01,2.5718775997e-02,7.3569700134e-01,7.7389063906e-03,6.9481224287e-04,3.8053297744e-13,1.5000106788e-01,9.3015760861e-03,3.1701289163e-06,7.0841928939e-02,2.7544139571e-06,5.7092817110e+02,3.0000000000e+00,2.1778965853e+22,0.0000000000e+00
S2_m5_IWp3_fixed,3.9926725218e-01,2.5715378821e-02,7.3564278333e-01,7.7767996116e-03,6.9471797944e-04,3.7975289614e-13,1.5001922472e-01,9.3012380397e-03,3.1616170584e-06,7.0843941313e-02,2.7479793214e-06,5.7093895884e+02,3.0000000000e+00,2.1779054613e+22,0.0000000000e+00
S2_m5_IWp3_fixed,3.9928908528e-01,2.5712100869e-02,7.3558990879e-01,7.8138261319e-03,6.9462705949e-04,3.7899688525e-13,1.5003686063e-01,9.3009057923e-03,3.1533604313e-06,7.0845869049e-02,2.7417390627e-06,5.7094965509e+02,3.0000000000e+00,2.1779141358e+22,0.0000000000e+00
S2_m5_IWp3_fixed,3.9931165089e-01,2.5708711284e-02,7.3553521530e-01,7.8522161052e-03,6.9453310447e-04,3.7821831099e-13,1.5005503951e-01,9.3005613814e-03,3.1448626054e-06,7.0847836563e-02,2.7353140350e-06,5.7096075920e+02,3.0000000000e+00,2.1779231343e+22,0.0000000000e+00
S2_m5_IWp3_fixed,3.9933298804e-01,2.5705480674e-02,7.3548207072e-01,7.8895797033e-03,6.9444357318e-04,3.7746766033e-13,1.5007262432e-01,9.3002226030e-03,3.1366519359e-06,7.0849706077e-02,2.7291106834e-06,5.7097183779e+02,3.0000000000e+00,2.1779318913e+22,0.0000000000e+00
S2_m5_IWp3_fixed,3.9935212799e-01,2.5702545343e-02,7.3543228198e-01,7.9246230956e-03,6.9436221659e-04,3.7677106079e-13,1.5008901833e-01,9.2998996069e-03,3.1290038389e-06,7.0851410514e-02,2.7233403860e-06,5.7098261603e+02,3.0000000000e+00,2.1779401004e+22,0.0000000000e+00
S2_m5_IWp3_fixed,3.9936894228e-01,2.5699927029e-02,7.3538629051e-01,7.9570208331e-03,6.9428962866e-04,3.7613386967e-13,1.5010408907e-01,9.2995956124e-03,3.1219778479e-06,7.0852940725e-02,2.7180480033e-06,5.7099297333e+02,3.0000000000e+00,2.1779476843e+22,0.0000000000e+00
S2_m5_IWp3_fixed,3.9937716529e-01,2.5698517908e-02,7.3535639131e-01,7.9779917408e-03,6.9425038512e-04,3.7573284071e-13,1.5011378111e-01,9.2993815800e-03,3.1174497288e-06,7.0853847286e-02,2.7146690648e-06,5.7100089980e+02,3.0000000000e+00,2.1779525670e+22,0.0000000000e+00
S2_m5_IWp3_fixed,3.9936615880e-01,2.5699838813e-02,7.3536378439e-01,7.9723885182e-03,6.9428637875e-04,3.7587157505e-13,1.5011111623e-01,9.2993809303e-03,3.1186462086e-06,7.0853363862e-02,2.7156716218e-06,5.7100285061e+02,3.0000000000e+00,2.1779511671e+22,0.0000000000e+00
S2_m5_IWp3_fixed,3.9933008190e-01,2.5704776915e-02,7.3542313705e-01,7.9298873153e-03,6.9442218968e-04,3.7675672426e-13,1.5009125187e-01,9.2996875229e-03,3.1278264890e-06,7.0850979985e-02,2.7227631353e-06,5.7099574230e+02,3.0000000000e+00,2.1779410642e+22,0.0000000000e+00
S2_m5_IWp3_fixed,3.9925956405e-01,2.5714544676e-02,7.3554593367e-01,7.8424939280e-03,6.9469127558e-04,3.7858319842e-13,1.5005003309e-01,9.3003440397e-03,3.1469470851e-06,7.0846068325e-02,2.7374728779e-06,5.7097936688e+02,3.0000000000e+00,2.1779203530e+22,0.0000000000e+00
S2_m5_IWp3_fixed,3.9913508257e-01,2.5731679869e-02,7.3575684053e-01,7.6933416444e-03,6.9516389784e-04,3.8177810680e-13,1.4997836120e-01,9.3014438352e-03,3.1803388565e-06,7.0837218924e-02,2.7631690102e-06,5.7095311461e+02,3.0000000000e+00,2.1778850333e+22,0.0000000000e+00
S2_m5_IWp3_fixed,3.9892223863e-01,2.5760478568e-02,7.3608910648e-01,7.4604731788e-03,6.9595925544e-04,3.8700105210e-13,1.4986291996e-01,9.3030563497e-03,3.2344769771e-06,7.0821960160e-02,2.8049479975e-06,5.7092011099e+02,3.0000000000e+00,2.1778298743e+22,0.0000000000e+00
S2_m5_IWp3_fixed,3.9856222989e-01,2.5807966945e-02,7.3658012534e-01,7.1208891861e-03,6.9727270105e-04,3.9520117945e-13,1.4968628517e-01,9.3051207540e-03,3.3181640178e-06,7.0796145170e-02,2.8698929404e-06,5.7089360807e+02,3.0000000000e+00,2.1777493122e+22,0.0000000000e+00
S2_m5_IWp3_fixed,3.9795949322e-01,2.5885265339e-02,7.3726892622e-01,6.6539579134e-03,6.9941448224e-04,4.0777168726e-13,1.4942576541e-01,9.3073330453e-03,3.4435981061e-06,7.0752919192e-02,2.9680438332e-06,5.7090416759e+02,3.0000000000e+00,2.1776381793e+22,0.0000000000e+00
S2_m5_IWp3_fixed,3.9697832884e-01,2.6008733661e-02,7.3823315422e-01,6.0227107858e-03,7.0284823122e-04,4.2740029381e-13,1.4903687834e-01,9.3094011182e-03,3.6360802953e-06,7.0679511175e-02,3.1195118327e-06,5.7098925134e+02,3.0000000000e+00,2.1774875832e+22,0.0000000000e+00
S2_m5_IWp3_fixed,3.9557444331e-01,2.6188499824e-02,7.3977558035e-01,5.0914527583e-03,7.0792238371e-04,4.6163076944e-13,1.4837234635e-01,9.3132081137e-03,3.9844303865e-06,7.0543610303e-02,3.3884089157e-06,5.7107600449e+02,3.0000000000e+00,2.1772685145e+22,0.0000000000e+00
S2_m5_IWp3_fixed,3.9464620368e-01,2.6326847085e-02,7.4210745531e-01,3.8981321297e-03,7.1213641303e-04,5.1554303852e-13,1.4730713762e-01,9.3251316254e-03,4.6073975227e-06,7.0314703431e-02,3.8416497687e-06,5.7072640746e+02,3.0000000000e+00,2.1770003001e+22,0.0000000000e+00
S2_m5_IWp3_fixed,3.9390499010e-01,2.6432463227e-02,7.4369318658e-01,3.2003012368e-03,7.1544196589e-04,5.5992144345e-13,1.4650986923e-01,9.3318482138e-03,5.1261518202e-06,7.0107541095e-02,4.2147598482e-06,5.7056624645e+02,3.0000000000e+00,2.1768415875e+22,0.0000000000e+00
S2_m5_IWp3_fixed,3.9307376541e-01,2.6536491889e-02,7.4442972926e-01,2.8954167530e-03,7.1851592846e-04,5.8656384116e-13,1.4609899431e-01,9.3317519247e-03,5.4094398413e-06,6.9979256739e-02,4.4260824853e-06,5.7071703688e+02,3.0000000000e+00,2.1767663553e+22,0.0000000000e+00
S2_m5_IWp3_fixed,3.9237952556e-01,2.6621472292e-02,7.4487967296e-01,2.7151451053e-03,7.2099348076e-04,6.0531777641e-13,1.4583319700e-01,9.3304648581e-03,5.5988298868e-06,6.9888877334e-02,4.5703786981e-06,5.7089521661e+02,3.0000000000e+00,2.1767193529e+22,0.0000000000e+00
S2_m5_IWp3_fixed,3.9125754746e-01,2.6662552142e-02,7.4554467858e-01,2.4693346600e-03,7.2237090894e-04,6.3395750693e-13,1.4546375738e-01,9.3388136516e-03,5.9057009314e-06,6.9787790398e-02,4.7886889795e-06,5.7327797624e+02,3.0000000000e+00,2.1766581932e+22,0.0000000000e+00
S2_m5_IWp3_fixed,3.8851316659e-01,2.6988927090e-02,7.4532320927e-01,2.4714920596e-03,7.3120401596e-04,6.5150983304e-13,1.4543749266e-01,9.3192352399e-03,5.8964424333e-06,6.9717689003e-02,4.8461739219e-06,5.7454950246e+02,3.0000000000e+00,2.1766310195e+22,0.0000000000e+00
S2_m5_IWp3_fixed,3.8850155245e-01,2.6989227420e-02,7.4524435682e-01,2.4970536204e-03,7.3118083198e-04,6.4900294307e-13,1.4547885228e-01,9.3186455273e-03,5.8638857288e-06,6.9729987634e-02,4.8239470465e-06,5.7457794530e+02,3.0000000000e+00,2.1766367160e+22,0.0000000000e+00
S2_m5_IWp3_fixed,3.8848751851e-01,2.6989694448e-02,7.4515702906e-01,2.5255748176e-03,7.3115915778e-04,6.4625565090e-13,1.4552449216e-01,9.3179839443e-03,5.8281457595e-06,6.9743430681e-02,4.7995535392e-06,5.7461001080e+02,3.0000000000e+00,2.1766430420e+22,0.0000000000e+00
S2_m5_IWp3_fixed,3.8847164680e-01,2.6990312188e-02,7.4506507734e-01,2.5558531438e-03,7.3114014924e-04,6.4339356459e-13,1.4557237168e-01,9.3172791096e-03,5.7908624930e-06,6.9757393395e-02,4.7741090789e-06,5.7464430664e+02,3.0000000000e+00,2.1766497267e+22,0.0000000000e+00
S2_m5_IWp3_fixed,3.8845409716e-01,2.6991083969e-02,7.4497015618e-01,2.5873754218e-03,7.3112458727e-04,6.4047165404e-13,1.4562160639e-01,9.3165427396e-03,5.7527471816e-06,6.9771601856e-02,4.7480991441e-06,5.7468027834e+02,3.0000000000e+00,2.1766566535e+22,0.0000000000e+00
S2_m5_IWp3_fixed,3.8843486119e-01,2.6992017260e-02,7.4487276146e-01,2.6200003319e-03,7.3111289917e-04,6.3750769763e-13,1.4567192120e-01,9.3157779195e-03,5.7140277293e-06,6.9785965224e-02,4.7216794920e-06,5.7471778799e+02,3.0000000000e+00,2.1766637894e+22,0.0000000000e+00
S2_m5_IWp3_fixed,3.8841385159e-01,2.6993121910e-02,7.4477288040e-01,2.6537542618e-03,7.3110537830e-04,6.3450351601e-13,1.4572330615e-01,9.3149838909e-03,5.6747249697e-06,6.9800470428e-02,4.6948643779e-06,5.7475688354e+02,3.0000000000e+00,2.1766711383e+22,0.0000000000e+00
S2_m5_IWp3_fixed,3.8839093642e-01,2.6994409649e-02,7.4467025391e-01,2.6887490539e-03,7.3110227854e-04,6.3145356381e-13,1.4577587727e-01,9.3141579711e-03,5.6347643316e-06,6.9815139527e-02,4.6676026638e-06,5.7479770649e+02,3.0000000000e+00,2.1766787229e+22,0.0000000000e+00
S2_m5_IWp3_fixed,3.8836596366e-01,2.6995892635e-02,7.4456448383e-01,2.7251492684e-03,7.3110381983e-04,6.2834838353e-13,1.4582981984e-01,9.3132964015e-03,5.5940216945e-06,6.9830012408e-02,4.6398088045e-06,5.7484044956e+02,3.0000000000e+00,2.1766865773e+22,0.0000000000e+00
S2_m5_IWp3_fixed,3.8833889970e-01,2.6997567978e-02,7.4445508555e-01,2.7631600642e-03,7.3110978800e-04,6.2517524847e-13,1.4588536669e-01,9.3123955526e-03,5.5523427825e-06,6.9845142704e-02,4.6113731369e-06,5.7488527825e+02,3.0000000000e+00,2.1766947453e+22,0.0000000000e+00
S2_m5_IWp3_fixed,3.8830965987e-01,2.6999437505e-02,7.4434148786e-01,2.8030248983e-03,7.3112007721e-04,6.2191976510e-13,1.4594278859e-01,9.3114508488e-03,5.5095499896e-06,6.9860590566e-02,4.5821701844e-06,5.7493240865e+02,3.0000000000e+00,2.1767032787e+22,0.0000000000e+00
S2_m5_IWp3_fixed,3.8827791176e-01,2.7001499790e-02,7.4422076870e-01,2.8458466929e-03,7.3113368058e-04,6.1849880693e-13,1.4600355035e-01,9.3104402757e-03,5.4645954267e-06,6.9876736515e-02,4.5514711234e-06,5.7498287315e+02,3.0000000000e+00,2.1767124155e+22,0.0000000000e+00
S2_m5_IWp3_fixed,3.8824317008e-01,2.7003823155e-02,7.4409382468e-01,2.8913692272e-03,7.3115287853e-04,6.1494900789e-13,1.4606712340e-01,9.3093663933e-03,5.4179116556e-06,6.9893394857e-02,4.5195814729e-06,5.7503664061e+02,3.0000000000e+00,2.1767220913e+22,0.0000000000e+00
S2_m5_IWp3_fixed,3.8820510885e-01,2.7006438941e-02,7.4396020619e-01,2.9398312994e-03,7.3117846857e-04,6.1126456090e-13,1.4613368001e-01,9.3082236883e-03,5.3694173392e-06,6.9910577635e-02,4.4864444208e-06,5.7509400954e+02,3.0000000000e+00,2.1767323527e+22,0.0000000000e+00
S2_m5_IWp3_fixed,3.8816335607e-01,2.7009375901e-02,7.4381889168e-01,2.9916989473e-03,7.3121100039e-04,6.0742385734e-13,1.4620367430e-01,9.3070023992e-03,5.3188350715e-06,6.9928367185e-02,4.4518656528e-06,5.7515547415e+02,3.0000000000e+00,2.1767432955e+22,0.0000000000e+00
S2_m5_IWp3_fixed,3.8811749324e-01,2.7012666101e-02,7.4366872055e-01,3.0475153617e-03,7.3125109766e-04,6.0340310481e-13,1.4627761501e-01,9.3056913872e-03,5.2658614916e-06,6.9946851116e-02,4.4156316532e-06,5.7522159689e+02,3.0000000000e+00,2.1767550312e+22,0.0000000000e+00
S2_m5_IWp3_fixed,3.8806705318e-01,2.7016344720e-02,7.4350836449e-01,3.1079186576e-03,7.3129945066e-04,5.9917588830e-13,1.4635607617e-01,9.3042778886e-03,5.2101627502e-06,6.9966123097e-02,4.3775061244e-06,5.7529301964e+02,3.0000000000e+00,2.1767676910e+22,0.0000000000e+00
S2_m5_IWp3_fixed,3.8801153476e-01,2.7020448357e-02,7.4333633596e-01,3.1736476761e-03,7.3135678231e-04,5.9471376523e-13,1.4643968852e-01,9.3027476168e-03,5.1513841443e-06,6.9986278622e-02,4.3372359337e-06,5.7537045648e+02,3.0000000000e+00,2.1767814271e+22,0.0000000000e+00
S2_m5_IWp3_fixed,3.8794158167e-01,2.7026040057e-02,7.4315041858e-01,3.2455108845e-03,7.3145161413e-04,5.9004088106e-13,1.4652899128e-01,9.3010257073e-03,5.0891756508e-06,7.0007170122e-02,4.2947462452e-06,5.7545889068e+02,3.0000000000e+00,2.1767963185e+22,0.0000000000e+00
S2_m5_IWp3_fixed,3.8785336505e-01,2.7033542006e-02,7.4294877449e-01,3.3243903990e-03,7.3159517560e-04,5.8514970297e-13,1.4662457092e-01,9.2990741449e-03,5.0232292357e-06,7.0028771949e-02,4.2498707331e-06,5.7556068416e+02,3.0000000000e+00,2.1768125142e+22,0.0000000000e+00
S2_m5_IWp3_fixed,3.8775399392e-01,2.7042108974e-02,7.4273058777e-01,3.4111545009e-03,7.3176454131e-04,5.7997793395e-13,1.4672699786e-01,9.2969298962e-03,4.9533703527e-06,7.0051292976e-02,4.2023145084e-06,5.7567291694e+02,3.0000000000e+00,2.1768302702e+22,0.0000000000e+00
S2_m5_IWp3_fixed,3.8764650266e-01,2.7051359241e-02,7.4249419393e-01,3.5069662141e-03,7.3194924264e-04,5.7447677401e-13,1.4683702126e-01,9.2945981421e-03,4.8792932941e-06,7.0074873125e-02,4.1517710522e-06,5.7579480451e+02,3.0000000000e+00,2.1768498663e+22,0.0000000000e+00
S2_m5_IWp3_fixed,3.8753244611e-01,2.7061043875e-02,7.4223521763e-01,3.6142070903e-03,7.3214179367e-04,5.6854353387e-13,1.4695656601e-01,9.2920550366e-03,4.7999466988e-06,7.0099863428e-02,4.0974279014e-06,5.7592710384e+02,3.0000000000e+00,2.1768718320e+22,0.0000000000e+00
S2_m5_IWp3_fixed,3.8741366318e-01,2.7071055042e-02,7.4196155224e-01,3.7300447314e-03,7.3234194078e-04,5.6239701405e-13,1.4708162764e-01,9.2893651153e-03,4.7181630610e-06,7.0125246151e-02,4.0412373072e-06,5.7606664953e+02,3.0000000000e+00,2.1768955795e+22,0.0000000000e+00
S2_m5_IWp3_fixed,3.8729300563e-01,2.7081129488e-02,7.4167845083e-01,3.8526112626e-03,7.3254423920e-04,5.5616696396e-13,1.4720962644e-01,9.2865815791e-03,4.6357310254e-06,7.0150428305e-02,3.9844070422e-06,5.7621059577e+02,3.0000000000e+00,2.1769207441e+22,0.0000000000e+00
S2_m5_IWp3_fixed,3.8717334144e-01,2.7091025756e-02,7.4139270406e-01,3.9791410909e-03,7.3274398832e-04,5.5000988303e-13,1.4733737152e-01,9.2837699131e-03,4.5547162676e-06,7.0174752907e-02,3.9283623053e-06,5.7635556160e+02,3.0000000000e+00,2.1769467714e+22,0.0000000000e+00
S2_m5_IWp3_fixed,3.8705700560e-01,2.7100564825e-02,7.4111093242e-01,4.1066691698e-03,7.3293786209e-04,5.4406803206e-13,1.4746187232e-01,9.2809925038e-03,4.4769342222e-06,7.0197671914e-02,3.8743785905e-06,5.7649840266e+02,3.0000000000e+00,2.1769730586e+22,0.0000000000e+00
S2_m5_IWp3_fixed,3.8694229657e-01,2.7110022345e-02,7.4083816043e-01,4.2325978175e-03,7.3313427579e-04,5.3846201040e-13,1.4758082671e-01,9.2782764211e-03,4.4036466708e-06,7.0218747281e-02,3.8234211000e-06,5.7663826223e+02,3.0000000000e+00,2.1769990395e+22,0.0000000000e+00
S2_m5_IWp3_fixed,3.8683383473e-01,2.7118904343e-02,7.4057764553e-01,4.3552421849e-03,7.3332017869e-04,5.3321783965e-13,1.4769311737e-01,9.2756758249e-03,4.3353926415e-06,7.0237975720e-02,3.7758260741e-06,5.7677193294e+02,3.0000000000e+00,2.1770244043e+22,0.0000000000e+00
S2_m5_IWp3_fixed,3.8673128251e-01,2.7127211249e-02,7.4032664765e-01,4.4756315156e-03,7.3349466879e-04,5.2825833437e-13,1.4780011748e-01,9.2731698939e-03,4.2711835633e-06,7.0255717830e-02,3.7309111065e-06,5.7690039467e+02,3.0000000000e+00,2.1770493762e+22,0.0000000000e+00
S2_m5_IWp3_fixed,3.8663396196e-01,2.7135097923e-02,7.4008995413e-01,4.5910663451e-03,7.3366259092e-04,5.2367980884e-13,1.4789983858e-01,9.2707918231e-03,4.2120377100e-06,7.0271679512e-02,3.6894569214e-06,5.7702232649e+02,3.0000000000e+00,2.1770733674e+22,0.0000000000e+00
S2_m5_IWp3_fixed,3.8654128490e-01,2.7142625342e-02,7.3986679896e-01,4.7015712197e-03,7.3382508889e-04,5.1945138747e-13,1.4799278467e-01,9.2685341361e-03,4.1574996439e-06,7.0286044324e-02,3.6511691526e-06,5.7713816623e+02,3.0000000000e+00,2.1770963763e+22,0.0000000000e+00
S2_m5_IWp3_fixed,3.8645259816e-01,2.7149855180e-02,7.3965598126e-01,4.8074382710e-03,7.3398329957e-04,5.1553594558e-13,1.4807962069e-01,9.2663854162e-03,4.1070489044e-06,7.0299005569e-02,3.6157018335e-06,5.7724853453e+02,3.0000000000e+00,2.1771184578e+22,0.0000000000e+00
S2_m5_IWp3_fixed,3.8636725565e-01,2.7156845279e-02,7.3945613357e-01,4.9090992375e-03,7.3413828425e-04,5.1189564766e-13,1.4816105409e-01,9.2643327325e-03,4.0601681147e-06,7.0310746376e-02,3.5827061470e-06,5.7735411609e+02,3.0000000000e+00,2.1771396967e+22,0.0000000000e+00
S2_m5_IWp3_fixed,3.8628465647e-01,2.7163647624e-02,7.3926588430e-01,5.0070404275e-03,7.3429099878e-04,5.0849494621e-13,1.4823776724e-01,9.2623631167e-03,4.0163784726e-06,7.0321430513e-02,3.5518564335e-06,5.7745558854e+02,3.0000000000e+00,2.1771601901e+22,0.0000000000e+00
S2_m5_IWp3_fixed,3.8620425599e-01,2.7170308213e-02,7.3908393180e-01,5.1017582180e-03,7.3444229550e-04,5.0530169585e-13,1.4831038928e-01,9.2604642285e-03,3.9752515667e-06,7.0331200324e-02,3.5228594500e-06,5.7755359158e+02,3.0000000000e+00,2.1771800382e+22,0.0000000000e+00
S2_m5_IWp3_fixed,3.8612558150e-01,2.7176865990e-02,7.3890909133e-01,5.1937276400e-03,7.3459289401e-04,5.0228762443e-13,1.4837948081e-01,9.2586248506e-03,3.9364141100e-06,7.0340177095e-02,3.4954583278e-06,5.7764870265e+02,3.0000000000e+00,2.1771993377e+22,0.0000000000e+00
S2_m5_IWp3_fixed,3.8604820968e-01,2.7183355697e-02,7.3874030304e-01,5.2833902441e-03,7.3474345241e-04,4.9942826987e-13,1.4844553350e-01,9.2568348499e-03,3.8995444962e-06,7.0348462731e-02,3.4694310572e-06,5.7774144282e+02,3.0000000000e+00,2.1772181790e+22,0.0000000000e+00
S2_m5_IWp3_fixed,3.8597202395e-01,2.7189776909e-02,7.3857660290e-01,5.3711751071e-03,7.3489371700e-04,4.9670044148e-13,1.4850899602e-01,9.2550865646e-03,3.8643576738e-06,7.0356152353e-02,3.4445756177e-06,5.7783216858e+02,3.0000000000e+00,2.1772366532e+22,0.0000000000e+00
S2_m5_IWp3_fixed,3.8589682034e-01,2.7196106075e-02,7.3841497000e-01,5.4586918051e-03,7.3504254644e-04,4.9404301252e-13,1.4857112523e-01,9.2533554624e-03,3.8301404827e-06,7.0363450878e-02,3.4203713299e-06,5.7792199322e+02,3.0000000000e+00,2.1772551106e+22,0.0000000000e+00
S2_m5_IWp3_fixed,3.8582188728e-01,2.7202432799e-02,7.3825569782e-01,5.5457068558e-03,7.3519236971e-04,4.9146419808e-13,1.4863179543e-01,9.2516397008e-03,3.7969374394e-06,7.0370333739e-02,3.3968663294e-06,5.7801112928e+02,3.0000000000e+00,2.1772734926e+22,0.0000000000e+00
S2_m5_IWp3_fixed,3.8574694870e-01,2.7208797197e-02,7.3809920407e-01,5.6319278734e-03,7.3534428537e-04,4.8897149706e-13,1.4869085387e-01,9.2499411358e-03,3.7648096887e-06,7.0376785173e-02,3.3741140945e-06,5.7809954636e+02,3.0000000000e+00,2.1772917321e+22,0.0000000000e+00
